game,achievement,description,achieved,unlocktime
The Witcher 3: Wild Hunt,Dendrologist,Acquire all the Abilities in one tree.,False,null
The Witcher 3: Wild Hunt,The Enemy of My Enemy,Use the Axii Sign to force one opponent to kill another. Do this 20 times.,False,null
The Witcher 3: Wild Hunt,Humpty Dumpty,Kill 10 opponents by knocking them off somewhere high with the Aard Sign.,False,null
The Witcher 3: Wild Hunt,Environmentally Unfriendly,"Kill 50 opponents using the environment (e.g. swamp gas, insects or objects).",False,null
The Witcher 3: Wild Hunt,Kaer Morhen Trained,Perform 10 effective counterattacks in a row without getting hit or parrying.,False,null
The Witcher 3: Wild Hunt,Can't Touch This!,Kill 5 foes in a fight without taking damage (except for Toxicity) and without using the Quen Sign.,False,null
The Witcher 3: Wild Hunt,That Is the Evilest Thing?,Ignite the gas produced by a Dragon's Dream bomb using a burning opponent. Do this 10 times.,False,null
The Witcher 3: Wild Hunt,Mutant,Fill all mutagen slots.,False,null
The Witcher 3: Wild Hunt,Butcher of Blaviken,Kill at least 5 opponents in under 10 seconds.,False,null
The Witcher 3: Wild Hunt,Triple Threat,no description available,False,null
The Witcher 3: Wild Hunt,Brawler,"Defeat Olaf, the Skellige champion of unarmed combat.",False,null
The Witcher 3: Wild Hunt,Overkill,"Make an opponent suffer from bleeding, poisoning and burning simultaneously. Do this 10 times.",False,null
The Witcher 3: Wild Hunt,Master Marksman,Kill 50 human and nonhuman opponents by striking them in the head with a crossbow bolt.,False,null
The Witcher 3: Wild Hunt,What Was That?,no description available,False,null
The Witcher 3: Wild Hunt,Even Odds,"Kill 2 monsters you have a contract on without using Signs, potions, mutagens, oils or bombs.",False,null
The Witcher 3: Wild Hunt,Globetrotter,Discover 100 fast travel points.,False,null
The Witcher 3: Wild Hunt,Pest Control,"Destroy all monster nests in the Velen / Novigrad region, or in Skellige.",False,null
The Witcher 3: Wild Hunt,Card Collector,Acquire all gwent cards available in the base version of the game.,False,null
The Witcher 3: Wild Hunt,Gwent Master,Defeat Tybalt and win the gwent tournament held at the Passiflora.,False,null
The Witcher 3: Wild Hunt,Let's Cook!,Learn 12 potion formulae.,False,null
The Witcher 3: Wild Hunt,Bombardier,Collect the formulae for 6 different bomb types.,False,null
The Witcher 3: Wild Hunt,Bookworm,"Read 30 books, journals or other documents.",False,null
The Witcher 3: Wild Hunt,Armed and Dangerous,Find and equip all the elements of one set of witcher gear.,False,null
The Witcher 3: Wild Hunt,Power Overwhelming,Have all possible Place of Power bonuses active at the same time.,False,null
The Witcher 3: Wild Hunt,Brawl Master,"Complete all fistfighting quests in Velen, Skellige and Novigrad.",False,null
The Witcher 3: Wild Hunt,Fast and Furious,Win all the horse races in the game.,False,null
The Witcher 3: Wild Hunt,Munchkin,Reach character development level 35.,False,null
The Witcher 3: Wild Hunt,Fire in the Hole,Destroy 10 monster nests using bombs.,False,null
The Witcher 3: Wild Hunt,Fist of the South Star,Defeat an opponent in a fistfight without taking any damage.,False,null
The Witcher 3: Wild Hunt,Geralt and Friends,Win a round of gwent using only neutral cards.,False,null
The Witcher 3: Wild Hunt,All In,Play three hero cards in one round of gwent and win the match.,False,null
The Witcher 3: Wild Hunt,Shrieker,Complete the contract on the shrieker.,False,null
The Witcher 3: Wild Hunt,Fearless Vampire Slayer,Complete the contract on Sarasti.,False,null
The Witcher 3: Wild Hunt,Woodland Spirit,Complete the contract on the Woodland Spirit.,False,null
The Witcher 3: Wild Hunt,Fiend or Foe?,Complete the contract on Morvudd.,False,null
The Witcher 3: Wild Hunt,Ashes to Ashes,Complete the contract on Therazane.,False,null
The Witcher 3: Wild Hunt,The Doppler Effect,Resolve the doppler problem in Novigrad.,False,null
The Witcher 3: Wild Hunt,I'm Not Kissing That,no description available,False,null
The Witcher 3: Wild Hunt,Let the Good Times Roll!,no description available,False,null
The Witcher 3: Wild Hunt,Shopaholic,no description available,False,null
The Witcher 3: Wild Hunt,Curator of Nightmares,no description available,False,null
The Witcher 3: Wild Hunt,Pacta Sunt Servanda,no description available,False,null
The Witcher 3: Wild Hunt,When It's Many Against One…,no description available,False,null
The Witcher 3: Wild Hunt,Return to Sender,Kill 3 opponents with their own arrows.,False,null
The Witcher 3: Wild Hunt,Can Quit Anytime I Want,Be under the influence of seven potions or decoctions at the same time.,False,null
The Witcher 3: Wild Hunt,Wild Rose Dethorned,no description available,False,null
The Witcher 3: Wild Hunt,I Wore Ofieri Before It Was Cool,"Collect all available Ofieri armor and horse gear, and at least one Ofieri sword.",False,null
The Witcher 3: Wild Hunt,Moo-rderer,no description available,False,null
The Witcher 3: Wild Hunt,"Rad Steez, Bro!",no description available,False,null
The Witcher 3: Wild Hunt,Killed It,Win a round of gwent with a total strength of at least 187.,False,null
The Witcher 3: Wild Hunt,The Witcher's Gone South,Travel to the Duchy of Toussaint.,False,null
The Witcher 3: Wild Hunt,Last Action Hero,Be decorated with the Order of Vitis Vinifera.,False,null
The Witcher 3: Wild Hunt,Kling of the Clink,Serve time in Toussaint.,False,null
The Witcher 3: Wild Hunt,A Knight to Remember,Obtain a flawless victory in all the competitions during the knights' tourney.,False,null
The Witcher 3: Wild Hunt,Embodiment of the Five Virtues,Be given Aerondight by the Lady of the Lake.,False,null
The Witcher 3: Wild Hunt,Playing House,Use all available options for developing Corvo Bianco.,False,null
The Witcher 3: Wild Hunt,Turned Every Stone,Find all grandmaster diagrams for each witcher school.,False,null
The Witcher 3: Wild Hunt,I Have a Gwent Problem,Collect all the cards in the Skellige deck.,False,null
The Witcher 3: Wild Hunt,The Grapes of Wrath Stomped,no description available,False,null
The Witcher 3: Wild Hunt,Dressed to Kill,Unlock the bonus for equipping all the witcher gear elements from one School.,False,null
The Witcher 3: Wild Hunt,"Weapon ""W""",Develop a mutation.,False,null
The Witcher 3: Wild Hunt,Hasta la Vista™,no description available,False,null
The Witcher 3: Wild Hunt,David and Golyat,no description available,False,null
Dead by Daylight,The Grand Sacrifice,"In a public match, get 4 sacrifices in a single match.",False,null
Dead by Daylight,A bite for the Entity,"In public matches, sacrifice a total of 100 survivors.",False,null
Dead by Daylight,A feast for the Entity,"In public matches, sacrifice a total of 1000 survivors.",False,null
Dead by Daylight,Blood on your hands,no description available,False,null
Dead by Daylight,Blood on your face,no description available,False,null
Dead by Daylight,Blood in your mouth,no description available,False,null
Dead by Daylight,Cripple them all,"In public matches, with the Trapper, pick up a total of 100 survivors caught in your Bear Traps.",False,null
Dead by Daylight,Jump Scares,"In public matches, with the Wraith, Surprise & hit a total of 100 survivors.",False,null
Dead by Daylight,The Grind,"In public matches, with the Hillbilly, chainsaw a total of 100 survivors.",False,null
Dead by Daylight,Escape Artist,"In a public match, successfully escape the hook and escape.",False,null
Dead by Daylight,Made it out alive!,"In public matches, escape the match alive for a total of 100 times.",False,null
Dead by Daylight,Agonizing Escape,no description available,False,null
Dead by Daylight,Backdoor Escape,no description available,False,null
Dead by Daylight,The Key to Escape,no description available,False,null
Dead by Daylight,I've got your back,"In public matches, save a total of 50 survivors from death.",False,null
Dead by Daylight,No one left behind,"In a public match, rescue someone after at least one gate has opened.",False,null
Dead by Daylight,Medic,"In public matches, heal others for a total of 100 health states.",False,null
Dead by Daylight,Handyman,"In public matches, repair generators for a total of 100 full repairs.",False,null
Dead by Daylight,Nerves of steel,"In public matches, get a total of 500 successful Skill-Checks.",False,null
Dead by Daylight,Perfect Escape,"In a public match, as a survivor, complete with at least 5000 blood points in each score category.",False,null
Dead by Daylight,Perfect Killing,"In a public match, as a killer, complete with at least 5000 blood points in each score category.",False,null
Dead by Daylight,Zealous,"In a public match, get more than 8K blood points in one scoring category.",False,null
Dead by Daylight,It wakes,Raise a character level to 10.,False,null
Dead by Daylight,Not half bad,Raise a character level to 25.,False,null
Dead by Daylight,Bloody Millionaire,Accumulate a total of 1 million blood points. (blood points can be spent before reaching the total),False,null
Dead by Daylight,Expert survivor,Reach survivor online grade Silver I.,False,null
Dead by Daylight,Master survivor,Reach survivor online grade Gold I.,False,null
Dead by Daylight,Legendary survivor,Reach survivor online grade Iridescent I.,False,null
Dead by Daylight,Getting the hang of it,Raise your grade for the first time.,False,null
Dead by Daylight,Expert Killer,Reach killer online grade Silver I.,False,null
Dead by Daylight,Master Killer,Reach killer online grade Gold I.,False,null
Dead by Daylight,Legendary Killer,Reach Killer Iridescent I.,False,null
Dead by Daylight,Gifts for the Fog,"In a public match, burn an Ultra rare offering.",False,null
Dead by Daylight,Apt Survivor,Start a public match with a full survivor loadout.,False,null
Dead by Daylight,Apt Killer,Start a public match with a full killer loadout.,False,null
Dead by Daylight,Risk it all,"In a public match, as a survivor, use an ultra-rare item or add-on without using a protective ward.",False,null
Dead by Daylight,Survival Treasures,"In a public match, escape while bringing a new item to the campfire.",False,null
Dead by Daylight,Vulture,"In a public match, escape with an item that another player brought into the match.",False,null
Dead by Daylight,Adept Jake,"In a public match, escape with Jake using only his 3 unique perks.",False,null
Dead by Daylight,Adept Dwight,"In a public match, escape with Dwight using only his 3 unique perks.",False,null
Dead by Daylight,Adept Claudette,"In a public match, escape with Claudette using only her 3 unique perks.",False,null
Dead by Daylight,Adept Meg,"In a public match, escape with Meg using only her 3 unique perks.",False,null
Dead by Daylight,Adept Trapper,"In a public match, achieve a merciless victory with the Trapper using only his 3 unique perks.",False,null
Dead by Daylight,Adept Wraith,"In a public match, achieve a merciless victory with the Wraith using only his 3 unique perks.",False,null
Dead by Daylight,Adept Hillbilly,"In a public match, achieve a merciless victory with the Hillbilly using only his 3 unique perks.",False,null
Dead by Daylight,Skillful,Boost any perk to level 3.,False,null
Dead by Daylight,I,Reach prestige Level I with any character.,False,null
Dead by Daylight,II,Reach prestige Level II with any character.,False,null
Dead by Daylight,III,Reach prestige Level III with any character.,False,null
Dead by Daylight,III-50,Reach prestige Level III-50 with any character.,False,null
Dead by Daylight,Hemophobia,"In a public match, escape the Disturbed Ward without losing a single drop of blood.",False,null
Dead by Daylight,Shock Therapy,"In a public match, repair the generator on the second floor of the Disturbed Ward and escape.",False,null
Dead by Daylight,Adept Nea,"In a public match, escape with Nea using only her 3 unique perks",False,null
Dead by Daylight,In the void she walks,"In public matches, with the Nurse, blink and successfully land an attack a total of 500 times.",False,null
Dead by Daylight,From the void she kills,"In a public match, chain 3 or more blinks and land on a survivor, grabbing him successfully.",False,null
Dead by Daylight,Adept Nurse,"In a public match, achieve a merciless victory with the Nurse using only her 3 unique perks.",False,null
Dead by Daylight,Adept Shape,"In a public match, achieve a merciless victory with The Shape using only its 3 unique perks.",False,null
Dead by Daylight,Adept Laurie,"In a public match, escape with Laurie using only her 3 unique perks.",False,null
Dead by Daylight,The man behind the bush,"In public matches, with The Shape, stalk for a total of 300 power tier increase.",False,null
Dead by Daylight,Evil Incarnate,"In a public match, kill all 4 survivors with the TIER III Evil Within.",False,null
Dead by Daylight,House of Pain,"In a public match, repair the generator in Myers' house and live to tell the story.",False,null
Dead by Daylight,Item of Obsession,"In a public match, as the killer's obsession, escape as the last survivor without getting hit.",False,null
Dead by Daylight,Triggered,"In public matches, with The Hag, cause survivors to trigger her Phantasm traps 300 times.",False,null
Dead by Daylight,Adept Hag,"In a public match, achieve a merciless victory with The Hag using only her 3 unique perks",False,null
Dead by Daylight,All Aboard,"In a public match, activate the Foghorn by repairing the generator in the Steamboat and escape.",False,null
Dead by Daylight,Deep Cleansing,"In public matches, cleanse 100 Hex totems.",False,null
Dead by Daylight,Adept Ace,"In a public match, escape with Ace using only his 3 unique perks.",False,null
Dead by Daylight,Even Punishment,"In a public match, teleport to your Phantasm traps and hit all 4 individual survivors at least once.",False,null
Dead by Daylight,Taking One For The Team,Protect a recently unhooked Survivor by taking a hit near them 250 times.,False,null
Dead by Daylight,Left For Dead,"As the last person still alive, activate the last generator and escape through the exit gate.",False,null
Dead by Daylight,Adept Bill,Escape with Bill using only his 3 unique perks.,False,null
